date,product,category,unit_price,quantity_sold,revenue
2024-06-02,Cowbell Sachet,Beverages,100,8,800
2024-06-03,Indomie Noodles,Food,150,16,2400
2024-06-03,Golden Morn,Food,800,5,4000
2024-06-03,Milo Sachet,Beverages,100,24,2400
2024-06-03,Coca Cola 60cl,Beverages,300,19,5700
2024-06-03,Malta Guinness,Beverages,350,16,5600
2024-06-03,Close Up Toothpaste,Toiletries,500,3,1500
2024-06-03,Omo Detergent,Toiletries,400,10,4000
2024-06-03,Dettol Soap,Toiletries,600,7,4200
2024-06-03,Vaseline Jelly,Toiletries,700,1,700
2024-06-03,Titus Sardine,Food,900,6,5400
2024-06-03,Dangote Sugar 1kg,Food,1200,10,12000
2024-06-03,Honeywell Flour,Food,2500,1,2500
2024-06-03,Bigi Cola 60cl,Beverages,200,13,2600
2024-06-03,Always Pads,Toiletries,800,6,4800
2024-06-03,Nescafe Sachet,Beverages,150,13,1950
2024-06-03,Maggi Cubes,Food,50,30,1500
2024-06-03,Ribena Juice,Beverages,250,13,3250
2024-06-03,Morning Fresh,Toiletries,1200,4,4800
2024-06-03,Cowbell Sachet,Beverages,100,20,2000
2024-06-04,Indomie Noodles,Food,150,26,3900
2024-06-04,Golden Morn,Food,800,8,6400
2024-06-04,Milo Sachet,Beverages,100,28,2800
2024-06-04,Peak Milk Tin,Food,3500,5,17500
2024-06-04,Coca Cola 60cl,Beverages,300,16,4800
2024-06-04,Malta Guinness,Beverages,350,14,4900
2024-06-04,Close Up Toothpaste,Toiletries,500,7,3500
2024-06-04,Omo Detergent,Toiletries,400,4,1600
2024-06-04,Dettol Soap,Toiletries,600,5,3000
2024-06-04,Vaseline Jelly,Toiletries,700,4,2800
2024-06-04,Titus Sardine,Food,900,4,3600
2024-06-04,Dangote Sugar 1kg,Food,1200,5,6000
2024-06-04,Honeywell Flour,Food,2500,2,5000
2024-06-04,Bigi Cola 60cl,Beverages,200,24,4800
2024-06-04,Always Pads,Toiletries,800,7,5600
2024-06-04,Nescafe Sachet,Beverages,150,15,2250
2024-06-04,Maggi Cubes,Food,50,31,1550
2024-06-04,Ribena Juice,Beverages,250,6,1500
2024-06-04,Morning Fresh,Toiletries,1200,2,2400
2024-06-04,Cowbell Sachet,Beverages,100,23,2300
2024-06-05,Indomie Noodles,Food,150,22,3300
2024-06-05,Golden Morn,Food,800,13,10400
2024-06-05,Milo Sachet,Beverages,100,31,3100
2024-06-05,Peak Milk Tin,Food,3500,2,7000
2024-06-05,Coca Cola 60cl,Beverages,300,12,3600
2024-06-05,Malta Guinness,Beverages,350,14,4900
2024-06-05,Close Up Toothpaste,Toiletries,500,2,1000
2024-06-05,Omo Detergent,Toiletries,400,4,1600
2024-06-05,Dettol Soap,Toiletries,600,3,1800
2024-06-05,Vaseline Jelly,Toiletries,700,7,4900
2024-06-05,Titus Sardine,Food,900,5,4500
2024-06-05,Dangote Sugar 1kg,Food,1200,13,15600
2024-06-05,Honeywell Flour,Food,2500,2,5000
2024-06-05,Bigi Cola 60cl,Beverages,200,17,3400
2024-06-05,Always Pads,Toiletries,800,7,5600
2024-06-05,Nescafe Sachet,Beverages,150,13,1950
2024-06-05,Maggi Cubes,Food,50,38,1900
2024-06-05,Ribena Juice,Beverages,250,13,3250
2024-06-05,Morning Fresh,Toiletries,1200,3,3600
2024-06-05,Cowbell Sachet,Beverages,100,23,2300
2024-06-06,Indomie Noodles,Food,150,24,3600
2024-06-06,Golden Morn,Food,800,7,5600
2024-06-06,Milo Sachet,Beverages,100,16,1600
2024-06-06,Peak Milk Tin,Food,3500,1,3500
2024-06-06,Coca Cola 60cl,Beverages,300,21,6300
2024-06-06,Malta Guinness,Beverages,350,12,4200
2024-06-06,Close Up Toothpaste,Toiletries,500,1,500
2024-06-06,Omo Detergent,Toiletries,400,10,4000
2024-06-06,Dettol Soap,Toiletries,600,3,1800
2024-06-06,Vaseline Jelly,Toiletries,700,4,2800
2024-06-06,Titus Sardine,Food,900,4,3600
2024-06-06,Dangote Sugar 1kg,Food,1200,2,2400
2024-06-06,Honeywell Flour,Food,2500,5,12500
2024-06-06,Bigi Cola 60cl,Beverages,200,21,4200
2024-06-06,Always Pads,Toiletries,800,5,4000
2024-06-06,Nescafe Sachet,Beverages,150,16,2400
2024-06-06,Maggi Cubes,Food,50,39,1950
2024-06-06,Ribena Juice,Beverages,250,16,4000
2024-06-06,Morning Fresh,Toiletries,1200,3,3600
2024-06-06,Cowbell Sachet,Beverages,100,25,2500
2024-06-07,Indomie Noodles,Food,150,27,4050
2024-06-07,Golden Morn,Food,800,6,4800
2024-06-07,Milo Sachet,Beverages,100,29,2900
2024-06-07,Peak Milk Tin,Food,3500,2,7000
2024-06-07,Coca Cola 60cl,Beverages,300,19,5700
2024-06-07,Malta Guinness,Beverages,350,15,5250
2024-06-07,Close Up Toothpaste,Toiletries,500,7,3500
2024-06-07,Omo Detergent,Toiletries,400,11,4400
2024-06-07,Dettol Soap,Toiletries,600,2,1200
2024-06-07,Vaseline Jelly,Toiletries,700,1,700
2024-06-07,Titus Sardine,Food,900,7,6300
2024-06-07,Dangote Sugar 1kg,Food,1200,8,9600
2024-06-07,Honeywell Flour,Food,2500,2,5000
2024-06-07,Bigi Cola 60cl,Beverages,200,18,3600
2024-06-07,Always Pads,Toiletries,800,4,3200
2024-06-07,Nescafe Sachet,Beverages,150,13,1950
2024-06-07,Maggi Cubes,Food,50,41,2050
2024-06-07,Ribena Juice,Beverages,250,4,1000
2024-06-07,Morning Fresh,Toiletries,1200,4,4800
2024-06-07,Cowbell Sachet,Beverages,100,18,1800
2024-06-08,Indomie Noodles,Food,150,20,3000
2024-06-08,Golden Morn,Food,800,4,3200
2024-06-08,Milo Sachet,Beverages,100,28,2800
2024-06-08,Peak Milk Tin,Food,3500,5,17500
2024-06-08,Coca Cola 60cl,Beverages,300,25,7500
2024-06-08,Malta Guinness,Beverages,350,8,2800
2024-06-08,Close Up Toothpaste,Toiletries,500,3,1500
2024-06-08,Omo Detergent,Toiletries,400,6,2400
2024-06-08,Dettol Soap,Toiletries,600,4,2400
2024-06-08,Vaseline Jelly,Toiletries,700,2,1400
2024-06-08,Titus Sardine,Food,900,7,6300
2024-06-08,Dangote Sugar 1kg,Food,1200,5,6000
2024-06-08,Honeywell Flour,Food,2500,5,12500
2024-06-08,Bigi Cola 60cl,Beverages,200,15,3000
2024-06-08,Always Pads,Toiletries,800,4,3200
2024-06-08,Nescafe Sachet,Beverages,150,16,2400
2024-06-08,Maggi Cubes,Food,50,39,1950
2024-06-08,Ribena Juice,Beverages,250,11,2750
2024-06-08,Morning Fresh,Toiletries,1200,7,8400
2024-06-08,Cowbell Sachet,Beverages,100,18,1800
2024-06-09,Indomie Noodles,Food,150,17,2550
2024-06-09,Golden Morn,Food,800,5,4000
2024-06-09,Milo Sachet,Beverages,100,16,1600
2024-06-09,Peak Milk Tin,Food,3500,1,3500
2024-06-09,Coca Cola 60cl,Beverages,300,9,2700
2024-06-09,Malta Guinness,Beverages,350,10,3500
2024-06-09,Close Up Toothpaste,Toiletries,500,2,1000
2024-06-09,Omo Detergent,Toiletries,400,4,1600
2024-06-09,Vaseline Jelly,Toiletries,700,1,700
2024-06-09,Titus Sardine,Food,900,5,4500
2024-06-09,Dangote Sugar 1kg,Food,1200,7,8400
2024-06-09,Honeywell Flour,Food,2500,1,2500
2024-06-09,Bigi Cola 60cl,Beverages,200,5,1000
2024-06-09,Always Pads,Toiletries,800,3,2400
2024-06-09,Nescafe Sachet,Beverages,150,2,300
2024-06-09,Maggi Cubes,Food,50,16,800
2024-06-09,Ribena Juice,Beverages,250,4,1000
2024-06-09,Morning Fresh,Toiletries,1200,1,1200
2024-06-09,Cowbell Sachet,Beverages,100,1,100
2024-06-10,Indomie Noodles,Food,150,28,4200
2024-06-10,Golden Morn,Food,800,8,6400
2024-06-10,Milo Sachet,Beverages,100,30,3000
2024-06-10,Peak Milk Tin,Food,3500,3,10500
2024-06-10,Coca Cola 60cl,Beverages,300,22,6600
2024-06-10,Malta Guinness,Beverages,350,17,5950
2024-06-10,Close Up Toothpaste,Toiletries,500,5,2500
2024-06-10,Omo Detergent,Toiletries,400,10,4000
2024-06-10,Dettol Soap,Toiletries,600,7,4200
2024-06-10,Vaseline Jelly,Toiletries,700,5,3500
2024-06-10,Titus Sardine,Food,900,3,2700
2024-06-10,Dangote Sugar 1kg,Food,1200,13,15600
2024-06-10,Honeywell Flour,Food,2500,2,5000
2024-06-10,Bigi Cola 60cl,Beverages,200,13,2600
2024-06-10,Always Pads,Toiletries,800,3,2400
2024-06-10,Nescafe Sachet,Beverages,150,15,2250
2024-06-10,Maggi Cubes,Food,50,44,2200
2024-06-10,Ribena Juice,Beverages,250,7,1750
2024-06-10,Morning Fresh,Toiletries,1200,1,1200
2024-06-10,Cowbell Sachet,Beverages,100,24,2400
2024-06-11,Indomie Noodles,Food,150,26,3900
2024-06-11,Golden Morn,Food,800,9,7200
2024-06-11,Milo Sachet,Beverages,100,31,3100
2024-06-11,Peak Milk Tin,Food,3500,1,3500
2024-06-11,Coca Cola 60cl,Beverages,300,17,5100
2024-06-11,Malta Guinness,Beverages,350,15,5250
2024-06-11,Close Up Toothpaste,Toiletries,500,2,1000
2024-06-11,Omo Detergent,Toiletries,400,9,3600
2024-06-11,Dettol Soap,Toiletries,600,2,1200
2024-06-11,Vaseline Jelly,Toiletries,700,4,2800
2024-06-11,Titus Sardine,Food,900,6,5400
2024-06-11,Dangote Sugar 1kg,Food,1200,6,7200
2024-06-11,Honeywell Flour,Food,2500,6,15000
2024-06-11,Bigi Cola 60cl,Beverages,200,9,1800
2024-06-11,Always Pads,Toiletries,800,3,2400
2024-06-11,Nescafe Sachet,Beverages,150,15,2250
2024-06-11,Maggi Cubes,Food,50,32,1600
2024-06-11,Ribena Juice,Beverages,250,7,1750
2024-06-11,Morning Fresh,Toiletries,1200,3,3600
2024-06-11,Cowbell Sachet,Beverages,100,28,2800
2024-06-12,Indomie Noodles,Food,150,17,2550
2024-06-12,Golden Morn,Food,800,12,9600
2024-06-12,Milo Sachet,Beverages,100,36,3600
2024-06-12,Peak Milk Tin,Food,3500,4,14000
2024-06-12,Coca Cola 60cl,Beverages,300,24,7200
2024-06-12,Malta Guinness,Beverages,350,17,5950
2024-06-12,Close Up Toothpaste,Toiletries,500,1,500
2024-06-12,Omo Detergent,Toiletries,400,7,2800
2024-06-12,Dettol Soap,Toiletries,600,4,2400
2024-06-12,Vaseline Jelly,Toiletries,700,1,700
2024-06-12,Titus Sardine,Food,900,7,6300
2024-06-12,Dangote Sugar 1kg,Food,1200,9,10800
2024-06-12,Honeywell Flour,Food,2500,5,12500
2024-06-12,Bigi Cola 60cl,Beverages,200,28,5600
2024-06-12,Always Pads,Toiletries,800,5,4000
2024-06-12,Nescafe Sachet,Beverages,150,13,1950
2024-06-12,Maggi Cubes,Food,50,40,2000
2024-06-12,Ribena Juice,Beverages,250,9,2250
2024-06-12,Morning Fresh,Toiletries,1200,2,2400
2024-06-12,Cowbell Sachet,Beverages,100,16,1600
2024-06-13,Indomie Noodles,Food,150,20,3000
2024-06-13,Golden Morn,Food,800,6,4800
2024-06-13,Milo Sachet,Beverages,100,37,3700
2024-06-13,Peak Milk Tin,Food,3500,2,7000
2024-06-13,Coca Cola 60cl,Beverages,300,18,5400
2024-06-13,Malta Guinness,Beverages,350,13,4550
2024-06-13,Close Up Toothpaste,Toiletries,500,9,4500
2024-06-13,Omo Detergent,Toiletries,400,9,3600
2024-06-13,Dettol Soap,Toiletries,600,5,3000
2024-06-13,Vaseline Jelly,Toiletries,700,2,1400
2024-06-13,Titus Sardine,Food,900,5,4500
2024-06-13,Dangote Sugar 1kg,Food,1200,14,16800
2024-06-13,Honeywell Flour,Food,2500,4,10000
2024-06-13,Bigi Cola 60cl,Beverages,200,18,3600
2024-06-13,Always Pads,Toiletries,800,2,1600
2024-06-13,Nescafe Sachet,Beverages,150,17,2550
2024-06-13,Maggi Cubes,Food,50,42,2100
2024-06-13,Ribena Juice,Beverages,250,13,3250
2024-06-13,Morning Fresh,Toiletries,1200,2,2400
2024-06-13,Cowbell Sachet,Beverages,100,27,2700
2024-06-14,Indomie Noodles,Food,150,21,3150
2024-06-14,Golden Morn,Food,800,7,5600
2024-06-14,Milo Sachet,Beverages,100,30,3000
2024-06-14,Peak Milk Tin,Food,3500,1,3500
2024-06-14,Coca Cola 60cl,Beverages,300,26,7800
2024-06-14,Malta Guinness,Beverages,350,14,4900
2024-06-14,Close Up Toothpaste,Toiletries,500,3,1500
2024-06-14,Omo Detergent,Toiletries,400,7,2800
2024-06-14,Dettol Soap,Toiletries,600,5,3000
2024-06-14,Vaseline Jelly,Toiletries,700,2,1400
2024-06-14,Titus Sardine,Food,900,7,6300
2024-06-14,Dangote Sugar 1kg,Food,1200,11,13200
2024-06-14,Honeywell Flour,Food,2500,2,5000
2024-06-14,Bigi Cola 60cl,Beverages,200,10,2000
2024-06-14,Always Pads,Toiletries,800,6,4800
2024-06-14,Nescafe Sachet,Beverages,150,8,1200
2024-06-14,Maggi Cubes,Food,50,38,1900
2024-06-14,Ribena Juice,Beverages,250,10,2500
2024-06-14,Morning Fresh,Toiletries,1200,3,3600
2024-06-14,Cowbell Sachet,Beverages,100,15,1500
2024-06-15,Indomie Noodles,Food,150,22,3300
2024-06-15,Golden Morn,Food,800,7,5600
2024-06-15,Milo Sachet,Beverages,100,24,2400
2024-06-15,Peak Milk Tin,Food,3500,4,14000
2024-06-15,Coca Cola 60cl,Beverages,300,20,6000
2024-06-15,Malta Guinness,Beverages,350,11,3850
2024-06-15,Close Up Toothpaste,Toiletries,500,6,3000
2024-06-15,Omo Detergent,Toiletries,400,9,3600
2024-06-15,Vaseline Jelly,Toiletries,700,1,700
2024-06-15,Titus Sardine,Food,900,10,9000
2024-06-15,Dangote Sugar 1kg,Food,1200,7,8400
2024-06-15,Honeywell Flour,Food,2500,5,12500
2024-06-15,Bigi Cola 60cl,Beverages,200,15,3000
2024-06-15,Always Pads,Toiletries,800,3,2400
2024-06-15,Nescafe Sachet,Beverages,150,16,2400
2024-06-15,Maggi Cubes,Food,50,33,1650
2024-06-15,Ribena Juice,Beverages,250,10,2500
2024-06-15,Morning Fresh,Toiletries,1200,4,4800
2024-06-15,Cowbell Sachet,Beverages,100,22,2200
2024-06-16,Indomie Noodles,Food,150,9,1350
2024-06-16,Golden Morn,Food,800,4,3200
2024-06-16,Milo Sachet,Beverages,100,12,1200
2024-06-16,Peak Milk Tin,Food,3500,2,7000
2024-06-16,Coca Cola 60cl,Beverages,300,7,2100
2024-06-16,Malta Guinness,Beverages,350,16,5600
2024-06-16,Close Up Toothpaste,Toiletries,500,1,500
2024-06-16,Omo Detergent,Toiletries,400,2,800
2024-06-16,Titus Sardine,Food,900,5,4500
2024-06-16,Dangote Sugar 1kg,Food,1200,5,6000
2024-06-16,Honeywell Flour,Food,2500,1,2500
2024-06-16,Bigi Cola 60cl,Beverages,200,6,1200
2024-06-16,Always Pads,Toiletries,800,2,1600
2024-06-16,Nescafe Sachet,Beverages,150,6,900
2024-06-16,Maggi Cubes,Food,50,17,850
2024-06-16,Ribena Juice,Beverages,250,3,750
2024-06-16,Morning Fresh,Toiletries,1200,1,1200
2024-06-16,Cowbell Sachet,Beverages,100,9,900
2024-06-17,Indomie Noodles,Food,150,20,3000
2024-06-17,Golden Morn,Food,800,5,4000
2024-06-17,Milo Sachet,Beverages,100,29,2900
2024-06-17,Peak Milk Tin,Food,3500,3,10500
2024-06-17,Coca Cola 60cl,Beverages,300,21,6300
2024-06-17,Malta Guinness,Beverages,350,13,4550
2024-06-17,Close Up Toothpaste,Toiletries,500,1,500
2024-06-17,Omo Detergent,Toiletries,400,11,4400
2024-06-17,Dettol Soap,Toiletries,600,3,1800
2024-06-17,Vaseline Jelly,Toiletries,700,6,4200
2024-06-17,Titus Sardine,Food,900,7,6300
2024-06-17,Dangote Sugar 1kg,Food,1200,10,12000
2024-06-17,Honeywell Flour,Food,2500,1,2500
2024-06-17,Bigi Cola 60cl,Beverages,200,16,3200
2024-06-17,Always Pads,Toiletries,800,9,7200
2024-06-17,Nescafe Sachet,Beverages,150,11,1650
2024-06-17,Maggi Cubes,Food,50,39,1950
2024-06-17,Ribena Juice,Beverages,250,11,2750
2024-06-17,Cowbell Sachet,Beverages,100,21,2100
2024-06-18,Indomie Noodles,Food,150,29,4350
2024-06-18,Golden Morn,Food,800,8,6400
2024-06-18,Milo Sachet,Beverages,100,39,3900
2024-06-18,Peak Milk Tin,Food,3500,4,14000
2024-06-18,Coca Cola 60cl,Beverages,300,26,7800
2024-06-18,Malta Guinness,Beverages,350,17,5950
2024-06-18,Close Up Toothpaste,Toiletries,500,6,3000
2024-06-18,Omo Detergent,Toiletries,400,6,2400
2024-06-18,Dettol Soap,Toiletries,600,4,2400
2024-06-18,Vaseline Jelly,Toiletries,700,5,3500
2024-06-18,Titus Sardine,Food,900,8,7200
2024-06-18,Dangote Sugar 1kg,Food,1200,8,9600
2024-06-18,Honeywell Flour,Food,2500,6,15000
2024-06-18,Bigi Cola 60cl,Beverages,200,17,3400
2024-06-18,Always Pads,Toiletries,800,5,4000
2024-06-18,Nescafe Sachet,Beverages,150,15,2250
2024-06-18,Maggi Cubes,Food,50,33,1650
2024-06-18,Ribena Juice,Beverages,250,15,3750
2024-06-18,Morning Fresh,Toiletries,1200,2,2400
2024-06-18,Cowbell Sachet,Beverages,100,27,2700
2024-06-19,Indomie Noodles,Food,150,37,5550
2024-06-19,Golden Morn,Food,800,8,6400
2024-06-19,Milo Sachet,Beverages,100,33,3300
2024-06-19,Peak Milk Tin,Food,3500,5,17500
2024-06-19,Coca Cola 60cl,Beverages,300,17,5100
2024-06-19,Malta Guinness,Beverages,350,17,5950
2024-06-19,Close Up Toothpaste,Toiletries,500,5,2500
2024-06-19,Omo Detergent,Toiletries,400,6,2400
2024-06-19,Dettol Soap,Toiletries,600,2,1200
2024-06-19,Vaseline Jelly,Toiletries,700,3,2100
2024-06-19,Titus Sardine,Food,900,5,4500
2024-06-19,Dangote Sugar 1kg,Food,1200,8,9600
2024-06-19,Honeywell Flour,Food,2500,3,7500
2024-06-19,Bigi Cola 60cl,Beverages,200,14,2800
2024-06-19,Always Pads,Toiletries,800,6,4800
2024-06-19,Nescafe Sachet,Beverages,150,8,1200
2024-06-19,Maggi Cubes,Food,50,37,1850
2024-06-19,Ribena Juice,Beverages,250,14,3500
2024-06-19,Morning Fresh,Toiletries,1200,7,8400
2024-06-19,Cowbell Sachet,Beverages,100,24,2400
2024-06-20,Indomie Noodles,Food,150,15,2250
2024-06-20,Golden Morn,Food,800,7,5600
2024-06-20,Milo Sachet,Beverages,100,25,2500
2024-06-20,Peak Milk Tin,Food,3500,2,7000
2024-06-20,Coca Cola 60cl,Beverages,300,13,3900
2024-06-20,Malta Guinness,Beverages,350,10,3500
2024-06-20,Close Up Toothpaste,Toiletries,500,7,3500
2024-06-20,Omo Detergent,Toiletries,400,10,4000
2024-06-20,Dettol Soap,Toiletries,600,2,1200
2024-06-20,Vaseline Jelly,Toiletries,700,2,1400
2024-06-20,Titus Sardine,Food,900,2,1800
2024-06-20,Dangote Sugar 1kg,Food,1200,14,16800
2024-06-20,Honeywell Flour,Food,2500,1,2500
2024-06-20,Bigi Cola 60cl,Beverages,200,19,3800
2024-06-20,Always Pads,Toiletries,800,4,3200
2024-06-20,Nescafe Sachet,Beverages,150,9,1350
2024-06-20,Maggi Cubes,Food,50,52,2600
2024-06-20,Ribena Juice,Beverages,250,3,750
2024-06-20,Morning Fresh,Toiletries,1200,3,3600
2024-06-20,Cowbell Sachet,Beverages,100,28,2800
2024-06-21,Indomie Noodles,Food,150,32,4800
2024-06-21,Golden Morn,Food,800,5,4000
2024-06-21,Milo Sachet,Beverages,100,36,3600
2024-06-21,Peak Milk Tin,Food,3500,3,10500
2024-06-21,Coca Cola 60cl,Beverages,300,19,5700
2024-06-21,Malta Guinness,Beverages,350,11,3850
2024-06-21,Close Up Toothpaste,Toiletries,500,8,4000
2024-06-21,Omo Detergent,Toiletries,400,6,2400
2024-06-21,Dettol Soap,Toiletries,600,4,2400
2024-06-21,Vaseline Jelly,Toiletries,700,3,2100
2024-06-21,Titus Sardine,Food,900,8,7200
2024-06-21,Dangote Sugar 1kg,Food,1200,7,8400
2024-06-21,Honeywell Flour,Food,2500,7,17500
2024-06-21,Bigi Cola 60cl,Beverages,200,21,4200
2024-06-21,Always Pads,Toiletries,800,3,2400
2024-06-21,Nescafe Sachet,Beverages,150,19,2850
2024-06-21,Maggi Cubes,Food,50,34,1700
2024-06-21,Ribena Juice,Beverages,250,12,3000
2024-06-21,Morning Fresh,Toiletries,1200,5,6000
2024-06-21,Cowbell Sachet,Beverages,100,28,2800
2024-06-22,Indomie Noodles,Food,150,33,4950
2024-06-22,Golden Morn,Food,800,11,8800
2024-06-22,Milo Sachet,Beverages,100,36,3600
2024-06-22,Peak Milk Tin,Food,3500,4,14000
2024-06-22,Coca Cola 60cl,Beverages,300,18,5400
2024-06-22,Malta Guinness,Beverages,350,18,6300
2024-06-22,Close Up Toothpaste,Toiletries,500,4,2000
2024-06-22,Omo Detergent,Toiletries,400,9,3600
2024-06-22,Dettol Soap,Toiletries,600,5,3000
2024-06-22,Vaseline Jelly,Toiletries,700,4,2800
2024-06-22,Titus Sardine,Food,900,7,6300
2024-06-22,Dangote Sugar 1kg,Food,1200,5,6000
2024-06-22,Honeywell Flour,Food,2500,4,10000
2024-06-22,Bigi Cola 60cl,Beverages,200,17,3400
2024-06-22,Always Pads,Toiletries,800,5,4000
2024-06-22,Nescafe Sachet,Beverages,150,13,1950
2024-06-22,Maggi Cubes,Food,50,41,2050
2024-06-22,Ribena Juice,Beverages,250,4,1000
2024-06-22,Morning Fresh,Toiletries,1200,2,2400
2024-06-22,Cowbell Sachet,Beverages,100,27,2700
2024-06-23,Indomie Noodles,Food,150,10,1500
2024-06-23,Golden Morn,Food,800,4,3200
2024-06-23,Milo Sachet,Beverages,100,18,1800
2024-06-23,Coca Cola 60cl,Beverages,300,6,1800
2024-06-23,Malta Guinness,Beverages,350,7,2450
2024-06-23,Close Up Toothpaste,Toiletries,500,2,1000
2024-06-23,Omo Detergent,Toiletries,400,2,800
2024-06-23,Dettol Soap,Toiletries,600,2,1200
2024-06-23,Vaseline Jelly,Toiletries,700,1,700
2024-06-23,Dangote Sugar 1kg,Food,1200,9,10800
2024-06-23,Honeywell Flour,Food,2500,3,7500
2024-06-23,Bigi Cola 60cl,Beverages,200,9,1800
2024-06-23,Nescafe Sachet,Beverages,150,5,750
2024-06-23,Maggi Cubes,Food,50,16,800
2024-06-23,Ribena Juice,Beverages,250,5,1250
2024-06-23,Morning Fresh,Toiletries,1200,1,1200
2024-06-23,Cowbell Sachet,Beverages,100,5,500
2024-06-24,Indomie Noodles,Food,150,30,4500
2024-06-24,Golden Morn,Food,800,8,6400
2024-06-24,Milo Sachet,Beverages,100,33,3300
2024-06-24,Peak Milk Tin,Food,3500,1,3500
2024-06-24,Coca Cola 60cl,Beverages,300,15,4500
2024-06-24,Malta Guinness,Beverages,350,13,4550
2024-06-24,Close Up Toothpaste,Toiletries,500,2,1000
2024-06-24,Omo Detergent,Toiletries,400,7,2800
2024-06-24,Dettol Soap,Toiletries,600,2,1200
2024-06-24,Vaseline Jelly,Toiletries,700,4,2800
2024-06-24,Titus Sardine,Food,900,3,2700
2024-06-24,Dangote Sugar 1kg,Food,1200,7,8400
2024-06-24,Honeywell Flour,Food,2500,2,5000
2024-06-24,Bigi Cola 60cl,Beverages,200,17,3400
2024-06-24,Always Pads,Toiletries,800,6,4800
2024-06-24,Nescafe Sachet,Beverages,150,5,750
2024-06-24,Maggi Cubes,Food,50,43,2150
2024-06-24,Ribena Juice,Beverages,250,5,1250
2024-06-24,Morning Fresh,Toiletries,1200,1,1200
2024-06-24,Cowbell Sachet,Beverages,100,19,1900
2024-06-25,Indomie Noodles,Food,150,24,3600
2024-06-25,Golden Morn,Food,800,8,6400
2024-06-25,Milo Sachet,Beverages,100,46,4600
2024-06-25,Peak Milk Tin,Food,3500,2,7000
2024-06-25,Coca Cola 60cl,Beverages,300,22,6600
2024-06-25,Malta Guinness,Beverages,350,11,3850
2024-06-25,Close Up Toothpaste,Toiletries,500,6,3000
2024-06-25,Omo Detergent,Toiletries,400,3,1200
2024-06-25,Dettol Soap,Toiletries,600,7,4200
2024-06-25,Vaseline Jelly,Toiletries,700,1,700
2024-06-25,Titus Sardine,Food,900,9,8100
2024-06-25,Dangote Sugar 1kg,Food,1200,12,14400
2024-06-25,Honeywell Flour,Food,2500,10,25000
2024-06-25,Bigi Cola 60cl,Beverages,200,19,3800
2024-06-25,Always Pads,Toiletries,800,7,5600
2024-06-25,Nescafe Sachet,Beverages,150,9,1350
2024-06-25,Maggi Cubes,Food,50,46,2300
2024-06-25,Ribena Juice,Beverages,250,14,3500
2024-06-25,Morning Fresh,Toiletries,1200,4,4800
2024-06-25,Cowbell Sachet,Beverages,100,24,2400
2024-06-26,Indomie Noodles,Food,150,21,3150
2024-06-26,Golden Morn,Food,800,3,2400
2024-06-26,Milo Sachet,Beverages,100,25,2500
2024-06-26,Peak Milk Tin,Food,3500,1,3500
2024-06-26,Coca Cola 60cl,Beverages,300,25,7500
2024-06-26,Malta Guinness,Beverages,350,17,5950
2024-06-26,Close Up Toothpaste,Toiletries,500,3,1500
2024-06-26,Omo Detergent,Toiletries,400,6,2400
2024-06-26,Dettol Soap,Toiletries,600,4,2400
2024-06-26,Vaseline Jelly,Toiletries,700,1,700
2024-06-26,Titus Sardine,Food,900,7,6300
2024-06-26,Dangote Sugar 1kg,Food,1200,10,12000
2024-06-26,Honeywell Flour,Food,2500,2,5000
2024-06-26,Bigi Cola 60cl,Beverages,200,17,3400
2024-06-26,Always Pads,Toiletries,800,6,4800
2024-06-26,Nescafe Sachet,Beverages,150,13,1950
2024-06-26,Maggi Cubes,Food,50,31,1550
2024-06-26,Ribena Juice,Beverages,250,9,2250
2024-06-26,Morning Fresh,Toiletries,1200,2,2400
2024-06-26,Cowbell Sachet,Beverages,100,31,3100
2024-06-27,Indomie Noodles,Food,150,32,4800
2024-06-27,Golden Morn,Food,800,11,8800
2024-06-27,Milo Sachet,Beverages,100,28,2800
2024-06-27,Peak Milk Tin,Food,3500,1,3500
2024-06-27,Coca Cola 60cl,Beverages,300,24,7200
2024-06-27,Malta Guinness,Beverages,350,12,4200
2024-06-27,Close Up Toothpaste,Toiletries,500,6,3000
2024-06-27,Omo Detergent,Toiletries,400,8,3200
2024-06-27,Dettol Soap,Toiletries,600,5,3000
2024-06-27,Vaseline Jelly,Toiletries,700,2,1400
2024-06-27,Titus Sardine,Food,900,3,2700
2024-06-27,Dangote Sugar 1kg,Food,1200,12,14400
2024-06-27,Honeywell Flour,Food,2500,4,10000
2024-06-27,Bigi Cola 60cl,Beverages,200,19,3800
2024-06-27,Always Pads,Toiletries,800,11,8800
2024-06-27,Nescafe Sachet,Beverages,150,10,1500
2024-06-27,Maggi Cubes,Food,50,35,1750
2024-06-27,Ribena Juice,Beverages,250,11,2750
2024-06-27,Morning Fresh,Toiletries,1200,2,2400
2024-06-27,Cowbell Sachet,Beverages,100,21,2100
2024-06-28,Indomie Noodles,Food,150,24,3600
2024-06-28,Golden Morn,Food,800,10,8000
2024-06-28,Milo Sachet,Beverages,100,32,3200
2024-06-28,Peak Milk Tin,Food,3500,5,17500
2024-06-28,Coca Cola 60cl,Beverages,300,26,7800
2024-06-28,Malta Guinness,Beverages,350,11,3850
2024-06-28,Close Up Toothpaste,Toiletries,500,4,2000
2024-06-28,Omo Detergent,Toiletries,400,7,2800
2024-06-28,Dettol Soap,Toiletries,600,7,4200
